oid;tingid
7013;11309
7014;11310
7015;11311
7016;11312
7017;11313
7018;11314
7019;11315
7020;11316
7021;11317
7022;11318
7023;11319
7024;11320
7025;11321
7026;11322
7027;11323
7028;11324
7029;11325
7030;11326
7031;11327
7032;11328
7033;11329
7034;11330
7035;11331
7036;11332
7037;11333
7038;11334
7039;11335
7040;11336
7041;11337
7042;11338
7043;11339
7044;11340
7045;11341
7046;11342
7047;11343
7048;11344
7049;11345
7050;11346
7051;11347
7052;11348
7053;11349
7054;11350
7055;11351
7056;11352
7057;11353
7058;11354
7059;11355
7060;11356
7061;11357
7062;11358
7063;11359
7064;11360
7065;11361
7066;11362
7067;11363
7068;11364
7069;11365
7070;11366
7071;11367
7072;11368
7073;11369
7074;11370
7075;11371
7076;11372
7077;11373
7078;11374
7079;11375
7080;11376
7081;11377
7082;11378
7083;11379
7084;11380
7085;11381
7086;11382
7087;11383
7088;11384
7089;11385
7090;11386
7091;11387
7092;11388
7093;11389
7094;11390
7095;11391
7096;11392
7097;11393
7098;11394
7099;11395
7100;11396
7101;11397
7102;11398
7103;11399
7104;11400
7105;11401
7106;11402
7107;11403
7108;11404
7109;11405
7110;11406
7111;11407
7112;11408
7113;11409
7114;11410
7115;11411
7116;11412
7117;11413
7118;11414
7119;11415
7120;11416
7121;11417
7122;11418
7123;11419
7124;11420
7125;11421
7126;11422
7127;11423
7128;11424
7129;11425
7130;11426
7131;11427
7132;11428
7133;11429
7134;11430
7135;11431
7136;11432
7137;11433
7138;11434
7139;11435
7140;11436
7141;11437
7142;11438
7143;11439
7144;11440
7145;11441
7146;11442
7147;11443
7148;11444
7149;11445
7150;11446
7151;11447
7152;11448
7153;11449
7154;11450
7155;11451
7156;11452
7157;11453
7158;11454
7159;11455
7160;11456
7161;11457
7162;11458
7163;11459
7164;11460
7165;11461
7166;11462
7167;11463
7168;420
7169;421
7170;11464
7171;422
7172;11465
7173;11466
7174;11467
7175;11468
7176;11469
7177;11470
7178;11471
7179;11472
7180;11473
7181;11474
7182;11475
7183;11476
7184;11477
7185;11478
7186;11479
7187;11480
7188;11481
7189;11482
7190;11483
7191;11484
7192;423
7193;424
7194;425
7195;426
7196;11485
7197;11486
7198;11487
7199;11488
7200;427
7201;11489
7202;11490
7203;11491
7204;11492
7205;11493
7206;11494
7207;11495
7208;428
7209;429
7210;11496
7211;11497
7212;11498
7213;11499
7214;11500
7215;11501
7216;430
7217;431
7218;11502
7219;432
7220;11503
7221;11504
7222;11505
7223;11506
7224;11507
7225;11508
7226;11509
7227;11510
7228;11511
7229;11512
7230;11513
7231;11514
7232;11515
7233;11516
7234;11517
7235;11518
7236;11519
7237;11520
7238;11521
7239;11522
7240;11523
7241;11524
7242;11525
7243;11526
7244;11527
7245;11528
7246;11529
7247;11530
7248;11531
7249;11532
7250;11533
7251;11534
7252;11535
7253;11536
7254;11537
7255;11538
7256;11539
7257;11540
7258;11541
7259;11542
7260;11543
7261;11544
7262;11545
7263;11546
7264;11547
7265;11548
7266;11549
7267;11550
7268;11551
7269;11552
7270;11553
7271;11554
7272;11555
7273;11556
7274;11557
7275;11558
7276;11559
7277;11560
7278;11561
7279;11562
7280;11563
7281;11564
7282;11565
7283;11566
7284;11567
7285;11568
7286;11569
7287;11570
7288;11571
7289;11572
7290;11573
7291;11574
7292;11575
7293;11576
7294;11577
7295;11578
7296;11579
7297;11580
7298;11581
7299;11582
7300;11583
7301;11584
7302;11585
7303;11586
7304;11587
7305;11588
7306;11589
7307;11590
7308;11591
7309;11592
7310;11593
7311;11594
7312;11595
7313;11596
7314;11597
7315;11598
7316;11599
7317;11600
7318;11601
7319;11602
7320;11603
7321;11604
7322;11605
7323;11606
7324;11607
7325;11608
7326;11609
7327;11610
7328;11611
7329;11612
7330;11613
7331;11614
7332;11615
7333;11616
7334;11617
7335;11618
7336;11619
7337;11620
7338;11621
7339;11622
7340;11623
7341;11624
7342;11625
7343;11626
7344;11627
7345;11628
7346;11629
7347;11630
7348;11631
7349;11632
7350;11633
7351;11634
7352;11635
7353;11636
7354;11637
7355;11638
7356;11639
7357;11640
7358;11641
7359;11642
7360;11643
7361;11644
7362;11645
7363;11646
7364;11647
7365;11648
7366;11649
7367;11650
7368;11651
7369;11652
7370;11653
7371;11654
7372;11655
7373;11656
7374;11657
7375;11658
7376;11659
7377;11660
7378;11661
7379;11662
7380;11663
7381;11664
7382;11665
7383;11666
7384;11667
7385;11668
7386;11669
7387;11670
7388;11671
7389;11672
7390;11673
7391;11674
7392;11675
7393;11676
7394;11677
7395;11678
7396;11679
7397;11680
7398;11681
7399;11682
7400;11683
7401;11684
7402;11685
7403;11686
7404;11687
7405;11688
7406;11689
7407;11690
7408;11691
7409;11692
7410;11693
7411;11694
7412;11695
7413;11696
7414;11697
7415;11698
7416;11699
7417;11700
7418;11701
7419;11702
7420;11703
7421;11704
7422;11705
7423;11706
7424;11707
7425;11708
7426;11709
7427;11710
7428;11711
7429;433
7430;434
7431;11712
7432;11713
7433;11714
7434;11715
7435;11716
7436;11717
7437;11718
7438;11719
7439;11720
7440;11721
7441;11722
7442;11723
7443;11724
7444;11725
7445;435
7446;436
7447;11726
7448;11727
7449;11728
7450;11729
7451;11730
7452;11731
7453;11732
7454;11733
7455;11734
7456;11735
7457;11736
7458;11737
7459;11738
7460;11739
7461;437
7462;438
7463;11740
7464;11741
7465;11742
7466;11743
7467;11744
7468;11745
7469;11746
7470;11747
7471;11748
7472;11749
7473;11750
7474;11751
7475;11752
7476;11753
7477;439
7478;440
7479;11754
7480;11755
7481;11756
7482;11757
7483;11758
7484;11759
7485;11760
7486;11761
7487;11762
7488;11763
7489;11764
7490;11765
7491;11766
7492;11767
7493;11768
7494;11769
7495;441
7496;11770
7497;11771
7498;11772
7499;11773
7500;11774
7501;11775
7502;11776
7503;11777
7504;11778
7505;11779
7506;11780
7507;11781
7508;11782
7509;11783
7510;11784
7511;442
7512;11785
7513;11786
7514;11787
7515;11788
7516;11789
7517;11790
7518;11791
7519;11792
7520;11793
7521;11794
7522;11795
7523;11796
7524;11797
7525;11798
7526;11799
7527;443
7528;11800
7529;11801
7530;11802
7531;11803
7532;11804
7533;11805
7534;11806
7535;11807
7536;11808
7537;11809
7538;11810
7539;11811
7540;11812
7541;11813
7542;11814
7543;444
7544;11815
7545;11816
7546;11817
7547;11818
7548;11819
7549;11820
7550;11821
7551;11822
7552;11823
7553;11824
7554;11825
7555;11826
7556;11827
7557;11828
7558;11829
7559;11830
7560;11831
7561;11832
7562;11833
7563;11834
7564;11835
7565;11836
7566;11837
7567;11838
7568;11839
7569;11840
7570;11841
7571;11842
7572;11843
7573;11844
7574;11845
7575;11846
7576;11847
7577;11848
7578;11849
7579;11850
7580;11851
7581;11852
7582;11853
7583;11854
7584;11855
7585;11856
7586;11857
7587;11858
7588;11859
7589;11860
7590;11861
7591;11862
7592;11863
7593;11864
7594;11865
7595;11866
7596;11867
7597;11868
7598;11869
7599;11870
7600;11871
7601;11872
7602;11873
7603;11874
7604;11875
7605;11876
7606;11877
7607;11878
7608;11879
7609;11880
7610;11881
7611;11882
7612;11883
7613;11884
7614;11885
7615;11886
7616;11887
7617;11888
7618;11889
7619;11890
7620;11891
7621;11892
7622;11893
7623;11894
7624;11895
7625;11896
7626;11897
7627;11898
7628;11899
7629;11900
7630;11901
7631;11902
7632;11903
7633;11904
7634;11905
7635;11906
7636;11907
7637;11908
7638;11909
7639;11910
7640;11911
7641;11912
7642;11913
7643;11914
7644;11915
7645;11916
7646;11917
7647;11918
7648;11919
7649;11920
7650;11921
7651;11922
7652;11923
7653;11924
7654;11925
7655;11926
7656;11927
7657;11928
7658;11929
7659;11930
7660;11931
7661;11932
7662;11933
7663;11934
7664;11935
7665;11936
7666;11937
7667;11938
7668;11939
7669;11940
7670;11941
7671;11942
7672;11943
7673;11944
7674;11945
7675;11946
7676;11947
7677;11948
7678;11949
7679;11950
7680;11951
7681;11952
7682;11953
7683;11954
7684;11955
7685;11956
7686;11957
7687;11958
7688;11959
7689;11960
7690;11961
7691;11962
7692;11963
7693;11964
7694;11965
7695;11966
7696;11967
7697;11968
7698;11969
7699;11970
7700;11971
7701;11972
7702;11973
7703;11974
7704;11975
7705;11976
7706;11977
7707;11978
7708;11979
7709;11980
7710;11981
7711;11982
7712;11983
7713;11984
7714;11985
7715;11986
7716;11987
7717;11988
7718;11989
7719;11990
7720;11991
7721;11992
7722;11993
7723;11994
7724;11995
7725;11996
7726;11997
7727;11998
7728;11999
7729;12000
7730;12001
7731;12002
7732;12003
7733;12004
7734;12005
7735;12006
7736;12007
7737;12008
7738;12009
7739;12010
7740;12011
7741;12012
7742;12013
7743;12014
7744;12015
7745;12016
7746;12017
7747;12018
7748;12019
7749;12020
7750;12021
7751;12022
7752;12023
7753;12024
7754;12025
7755;12026
7756;12027
7757;12028
7758;12029
7759;12030
7760;12031
7761;12032
7762;12033
7763;12034
7764;12035
7765;12036
7766;12037
7767;12038
7768;12039
7769;12040
7770;12041
7771;12042
7772;12043
7773;12044
7774;12045
7775;12046
7776;12047
7777;12048
7778;12049
7779;12050
7780;12051
7781;12052
7782;12053
7783;12054
7784;12055
7785;12056
7786;12057
7787;12058
7788;12059
7789;12060
7790;12061
7791;12062
7792;12063
7793;12064
7794;12065
7795;12066
7796;12067
7797;12068
7798;12069
7799;12070
7800;12071
7801;12072
7802;12073
7803;12074
7804;12075
7805;12076
7806;12077
7807;12078
7808;12079
7809;12080
7810;12081
7811;12082
7812;12083
7813;12084
7814;12085
7815;12086
7816;12087
7817;12088
7818;12089
7819;12090
7820;12091
7821;12092
7822;12093
7823;12094
7824;12095
7825;12096
7826;12097
7827;12098
7828;12099
7829;12100
7830;12101
7831;12102
7832;12103
7833;12104
7834;12105
7835;12106
7836;12107
7837;12108
7838;12109
7839;12110
7840;12111
7841;12112
7842;12113
7843;12114
7844;12115
7845;12116
7846;12117
7847;12118
7848;12119
7849;12120
7850;12121
7851;12122
7852;12123
7853;12124
7854;12125
7855;12126
7856;12127
7857;12128
7858;12129
7859;12130
7860;12131
7861;12132
7862;12133
7863;12134
7864;12135
7865;12136
7866;12137
7867;12138
7868;12139
7869;12140
7870;12141
7871;12142
7872;12143
7873;12144
7874;12145
7875;12146
7876;12147
7877;12148
7878;12149
7879;12150
7880;12151
7881;12152
7882;12153
7883;12154
7884;12155
7885;12156
7886;12157
7887;12158
7888;12159
7889;12160
7890;12161
7891;12162
7892;12163
7893;12164
7894;12165
7895;12166
7896;12167
7897;12168
7898;12169
7899;12170
7900;12171
7901;12172
7902;12173
7903;12174
7904;12175
7905;12176
7906;12177
7907;12178
7908;12179
7909;12180
7910;12181
7911;12182
7912;12183
7913;12184
7914;12185
7915;12186
7916;12187
7917;12188
7918;12189
7919;12190
7920;12191
7921;12192
7922;12193
7923;12194
7924;12195
7925;12196
7926;12197
7927;12198
7928;12199
7929;12200
7930;12201
7931;12202
7932;12203
7933;12204
7934;12205
7935;12206
7936;12207
7937;12208
7938;12209
7939;12210
7940;12211
7941;12212
7942;12213
7943;12214
7944;12215
7945;12216
7946;12217
7947;12218
7948;12219
7949;12220
7950;12221
7951;12222
7952;12223
7953;12224
7954;12225
7955;12226
7956;12227
7957;12228
7958;12229
7959;12230
7960;12231
7961;12232
7962;12233
7963;12234
7964;12235
7965;12236
7966;12237
7967;12238
7968;12239
7969;12240
7970;12241
7971;12242
7972;12243
7973;12244
7974;12245
7975;12246
7976;12247
7977;12248
7978;12249
7979;12250
7980;12251
7981;12252
7982;12253
7983;12254
7984;12255
7985;12256
7986;12257
7987;12258
7988;12259
7989;12260
7990;12261
7991;12262
7992;12263
7993;12264
7994;12265
7995;12266
7996;12267
7997;12268
7998;12269
7999;12270
8000;12271
8001;12272
8002;12273
8003;12274
8004;12275
8005;12276
8006;12277
8007;12278
8008;12279
8009;12280
8010;12281
8011;12282
8012;12283
8013;12284
8014;12285
8015;12286
8016;12287
8017;12288
8018;12289
8019;12290
8020;12291
8021;12292
8022;12293
8023;12294
8024;12295
8025;12296
8026;12297
8027;12298
8028;12299
8029;12300
8030;12301
8031;12302
8032;12303
8033;12304
8034;12305
8035;12306
8036;12307
8037;12308
8038;12309
8039;12310
8040;12311
8041;12312
8042;12313
8043;12314
8044;12315
8045;12316
8046;12317
8047;12318
8048;12319
8049;12320
8050;12321
8051;12322
8052;12323
8053;12324
8054;12325
8055;12326
8056;12327
8057;12328
8058;12329
8059;12330
8060;12331
8061;12332
8062;12333
8063;12334
8064;12335
8065;12336
8066;12337
8067;12338
8068;12339
8069;12340
8070;12341
8071;12342
8072;12343
8073;12344
8074;12345
8075;12346
8076;12347
8077;12348
8078;12349
8079;12350
8080;12351
8081;12352
8082;12353
8083;12354
8084;12355
8085;12356
8086;12357
8087;12358
8088;12359
8089;12360
8090;12361
8091;12362
8092;12363
8093;12364
8094;12365
8095;12366
8096;12367
8097;12368
8098;12369
8099;12370
8100;12371
8101;12372
8102;12373
8103;12374
8104;12375
8105;12376
8106;12377
8107;12378
8108;12379
8109;12380
8110;12381
8111;12382
8112;12383
8113;12384
8114;12385
8115;12386
8116;12387
8117;12388
8118;12389
8119;12390
8120;12391
8121;12392
8122;12393
8123;12394
8124;12395
8125;12396
8126;12397
8127;12398
8128;12399
8129;12400
8130;12401
8131;12402
8132;12403
8133;12404
8134;12405
8135;12406
8136;12407
8137;12408
8138;12409
8139;12410
8140;12411
8141;12412
8142;12413
8143;12414
8144;12415
8145;12416
8146;12417
8147;12418
8148;12419
8149;12420
8150;12421
8151;12422
8152;12423
8153;12424
8154;12425
8155;12426
8156;12427
8157;12428
8158;12429
8159;12430
8160;12431
8161;12432
8162;12433
8163;12434
8164;12435
8165;12436
8166;12437
8167;12438
8168;12439
8169;12440
8170;12441
8171;12442
8172;12443
8173;12444
8174;12445
8175;12446
8176;12447
8177;12448
8178;12449
8179;12450
8180;12451
8181;12452
8182;12453
8183;12454
8184;12455
8185;12456
8186;12457
8187;12458
8188;12459
8189;12460
8190;12461
8191;12462
8192;445
8193;446
8194;12463
8195;447
8196;12464
8197;12465
8198;12466
8199;12467
8200;12468
8201;12469
8202;12470
8203;12471
8204;12472
8205;12473
8206;12474
8207;12475
8208;12476
8209;448
8210;12477
8211;449
8212;12478
8213;12479
8214;12480
8215;12481
8216;450
8217;451
8218;452
8219;453
8220;12482
8221;12483
8222;12484
8223;12485
8224;454
8225;12486
8226;12487
8227;12488
8228;12489
8229;12490
8230;12491
8231;12492
8232;455
8233;456
8234;12493
8235;12494
8236;12495
8237;12496
8238;12497
8239;12498
8240;457
8241;458
8242;12499
8243;459
8244;12500
8245;12501
8246;12502
8247;12503
8248;12504
8249;12505
8250;12506
8251;12507
8252;12508
8253;12509
8254;12510
8255;12511
8256;12512
8257;12513
8258;12514
8259;12515
8260;12516
8261;12517
8262;12518
8263;12519
8264;12520
8265;12521
8266;12522
8267;12523
8268;12524
8269;12525
8270;12526
8271;12527
8272;12528
8273;12529
8274;12530
8275;12531
8276;12532
8277;12533
8278;12534
8279;12535
8280;12536
8281;12537
8282;12538
8283;12539
8284;12540
8285;12541
8286;12542
8287;12543
8288;12544
8289;12545
8290;12546
8291;12547
8292;12548
8293;12549
8294;12550
8295;12551
8296;12552
8297;12553
8298;12554
8299;12555
8300;12556
8301;12557
8302;12558
8303;12559
8304;12560
8305;12561
8306;12562
8307;12563
8308;12564
8309;12565
8310;12566
8311;12567
8312;12568
8313;12569
8314;12570
8315;12571
8316;12572
8317;12573
8318;12574
8319;12575
8320;12576
8321;12577
8322;12578
8323;460
8324;12579
8325;12580
8326;12581
8327;461
8328;12582
8329;12583
8330;12584
8331;12585
8332;12586
8333;12587
8334;12588
8335;12589
8336;12590
8337;12591
8338;12592
8339;462
8340;12593
8341;12594
8342;12595
8343;463
8344;12596
8345;12597
8346;12598
8347;12599
8348;12600
8349;12601
8350;12602
8351;12603
8352;12604
8353;12605
8354;12606
8355;12607
8356;12608
8357;12609
8358;12610
8359;464
8360;12611
8361;12612
8362;12613
8363;12614
8364;12615
8365;12616
8366;12617
8367;12618
8368;12619
8369;12620
8370;12621
8371;465
8372;12622
8373;12623
8374;12624
8375;12625
8376;12626
8377;12627
8378;12628
8379;12629
8380;12630
8381;12631
8382;12632
8383;12633
8384;466
8385;467
8386;468
8387;469
8388;470
8389;471
8390;472
8391;473
8392;12634
8393;12635
8394;12636
8395;12637
8396;474
8397;12638
8398;12639
8399;475
8400;476
8401;12640
8402;477
8403;12641
8404;478
8405;479
8406;480
8407;481
8408;482
8409;483
8410;484
8411;485
8412;12642
8413;12643
8414;12644
8415;486
8416;12645
8417;487
8418;12646
8419;488
8420;489
8421;490
8422;491
8423;492
8424;493
8425;494
8426;12647
8427;12648
8428;495
8429;12649
8430;12650
8431;12651
8432;496
8433;497
8434;498
8435;499
8436;12652
8437;12653
8438;12654
8439;12655
8440;12656
8441;12657
8442;12658
8443;12659
8444;500
8445;12660
8446;12661
8447;12662
8448;12663
8449;12664
8450;12665
8451;12666
8452;12667
8453;501
8454;502
8455;12668
8456;12669
8457;12670
8458;12671
8459;12672
8460;12673
8461;12674
8462;12675
8463;12676
8464;12677
8465;12678
8466;12679
8467;12680
8468;12681
8469;503
8470;504
8471;12682
8472;12683
8473;12684
8474;12685
8475;12686
8476;12687
8477;12688
8478;12689
8479;12690
8480;12691
8481;12692
8482;12693
8483;12694
8484;12695
8485;12696
8486;12697
8487;12698
8488;12699
8489;12700
8490;12701
8491;12702
8492;12703
8493;12704
8494;12705
8495;12706
8496;12707
8497;12708
8498;12709
8499;12710
8500;12711
8501;12712
8502;12713
8503;12714
8504;12715
8505;12716
8506;12717
8507;12718
8508;12719
8509;12720
8510;12721
8511;12722
8512;12723
8513;12724
8514;12725
8515;12726
8516;12727
8517;12728
8518;12729
8519;505
8520;12730
8521;12731
8522;12732
8523;12733
8524;12734
8525;12735
8526;12736
8527;12737
8528;12738
8529;12739
8530;12740
8531;12741
8532;12742
8533;12743
8534;12744
8535;506
8536;12745
8537;12746
8538;12747
8539;12748
8540;12749
8541;12750
8542;12751
8543;12752
8544;12753
8545;12754
8546;12755
8547;12756
8548;12757
8549;12758
8550;12759
8551;12760
8552;12761
8553;12762
8554;12763
8555;12764
8556;12765
8557;12766
8558;12767
8559;12768
8560;12769
8561;12770
8562;12771
8563;12772
8564;12773
8565;12774
8566;12775
8567;12776
8568;12777
8569;12778
8570;12779
8571;12780
8572;12781
8573;12782
8574;12783
8575;12784
8576;12785
8577;12786
8578;12787
8579;507
8580;12788
8581;12789
8582;12790
8583;508
8584;12791
8585;12792
8586;12793
8587;12794
8588;12795
8589;12796
8590;12797
8591;12798
8592;12799
8593;12800
8594;12801
8595;509
8596;12802
8597;12803
8598;12804
8599;510
8600;12805
8601;12806
8602;12807
8603;12808
8604;12809
8605;12810
8606;12811
8607;12812
8608;12813
8609;12814
8610;12815
8611;12816
8612;12817
8613;12818
8614;12819
8615;12820
8616;12821
8617;12822
8618;12823
8619;12824
8620;12825
8621;12826
8622;12827
8623;12828
8624;12829
8625;12830
8626;12831
8627;12832
8628;12833
8629;12834
8630;12835
8631;12836
8632;12837
8633;12838
8634;12839
8635;12840
8636;12841
8637;12842
8638;12843
8639;12844
8640;12845
8641;12846
8642;12847
8643;511
8644;12848
8645;512
8646;513
8647;12849
8648;12850
8649;12851
8650;12852
8651;12853
8652;12854
8653;12855
8654;12856
8655;12857
8656;12858
8657;12859
8658;12860
8659;514
8660;12861
8661;515
8662;516
8663;12862
8664;12863
8665;12864
8666;12865
8667;12866
8668;12867
8669;12868
8670;12869
8671;12870
8672;12871
8673;12872
8674;12873
8675;12874
8676;12875
8677;12876
8678;12877
8679;12878
8680;12879
8681;12880
8682;12881
8683;12882
8684;12883
8685;12884
8686;12885
8687;12886
8688;12887
8689;12888
8690;12889
8691;12890
8692;12891
8693;12892
8694;12893
8695;12894
8696;12895
8697;12896
8698;12897
8699;12898
8700;12899
8701;12900
8702;12901
8703;12902
8704;12903
8705;12904
8706;12905
8707;12906
8708;12907
8709;12908
8710;12909
8711;12910
8712;12911
8713;12912
8714;12913
8715;12914
8716;12915
8717;12916
8718;12917
8719;12918
8720;12919
8721;12920
8722;12921
8723;12922
8724;12923
8725;12924
8726;12925
8727;12926
8728;12927
8729;12928
8730;12929
8731;12930
8732;12931
8733;12932
8734;12933
8735;12934
8736;12935
8737;12936
8738;12937
8739;12938
8740;12939
8741;12940
8742;12941
8743;12942
8744;12943
8745;12944
8746;12945
8747;12946
8748;12947
8749;12948
8750;12949
8751;12950
8752;12951
8753;12952
8754;12953
8755;12954
8756;12955
8757;12956
8758;12957
8759;12958
8760;12959
8761;12960
8762;12961
8763;12962
8764;12963
8765;12964
8766;12965
8767;12966
8768;12967
8769;12968
8770;12969
8771;12970
8772;12971
8773;12972
8774;12973
8775;12974
8776;12975
8777;12976
8778;12977
8779;12978
8780;12979
8781;12980
8782;12981
8783;12982
8784;12983
8785;12984
8786;12985
8787;12986
8788;12987
8789;12988
8790;12989
8791;12990
8792;12991
8793;12992
8794;12993
8795;12994
8796;12995
8797;12996
8798;12997
8799;12998
8800;12999
8801;13000
8802;13001
8803;13002
8804;13003
8805;13004
8806;13005
8807;13006
8808;13007
8809;13008
8810;13009
8811;13010
8812;13011
8813;13012
8814;13013
8815;13014
8816;13015
8817;13016
8818;13017
8819;13018
8820;13019
8821;13020
8822;13021
8823;13022
8824;13023
8825;13024
8826;13025
8827;13026
8828;13027
8829;13028
8830;13029
8831;13030
8832;13031
8833;13032
8834;13033
8835;13034
8836;13035
8837;13036
8838;13037
8839;13038
8840;13039
8841;13040
8842;13041
8843;13042
8844;13043
8845;13044
8846;13045
8847;13046
8848;13047
8849;13048
8850;13049
8851;13050
8852;13051
8853;13052
8854;13053
8855;13054
8856;13055
8857;13056
8858;13057
8859;13058
8860;13059
8861;13060
8862;13061
8863;13062
8864;13063
8865;13064
8866;13065
8867;13066
8868;13067
8869;13068
8870;13069
8871;13070
8872;13071
8873;13072
8874;13073
8875;13074
8876;13075
8877;13076
8878;13077
8879;13078
8880;13079
8881;13080
